id,age_from,age_to,country_id,gender,percentage,year
1,30,44,199,//N,7.778371000000001,1966
2,30,44,199,//N,9.814103999999999,1967
3,30,44,199,//N,11.51685,1968
4,30,44,199,//N,12.26725,1969
5,30,44,199,//N,11.63043,1970
6,30,44,199,//N,15.11491,1977
7,30,44,199,//N,8.918349000000001,1978
8,30,44,199,//N,5.780755999999999,1979
9,30,44,199,//N,5.407532,1980
10,30,44,199,//N,6.323239,1981
11,30,44,199,//N,6.2925830000000005,1982
12,30,44,199,//N,6.625547999999999,1983
13,30,44,199,//N,7.527765,1984
14,30,44,199,//N,7.687589999999999,1985
15,30,44,199,//N,8.460883,1986
16,30,44,199,//N,8.126330000000001,1987
17,30,44,199,//N,8.513268,1988
18,30,44,199,//N,8.788522,1989
19,30,44,199,//N,7.052625999999999,1990
20,30,44,199,//N,6.694096000000001,1991
21,30,44,199,//N,7.081355,1992
22,30,44,199,//N,6.701142,1993
23,30,44,199,//N,6.503566,1994
24,30,44,199,//N,6.217529,1995
25,30,44,199,//N,6.510033,1996
26,30,44,199,//N,6.5653809999999995,1997
27,30,44,199,//N,6.916739,1998
28,30,44,199,//N,7.421073,1999
29,30,44,199,//N,7.530841000000001,2000
30,30,44,199,//N,9.277712,2001
31,30,44,199,//N,9.653214,2002
32,30,44,199,//N,9.40595,2003
33,30,44,199,//N,7.934919,2004
34,30,44,199,//N,6.646371,2005
35,30,44,199,//N,6.1366629999999995,2006
36,30,44,199,//N,5.499721,2007
37,30,44,91,//N,1.068966,1950
38,30,44,91,//N,1.8344790000000002,1951
39,30,44,91,//N,1.415619,1952
40,30,44,91,//N,1.954937,1953
41,30,44,91,//N,1.616645,1954
42,30,44,91,//N,2.108491,1955
43,30,44,91,//N,1.902584,1956
44,30,44,91,//N,2.021722,1957
45,30,44,91,//N,2.1165979999999998,1958
46,30,44,91,//N,2.569915,1959
47,30,44,91,//N,2.041102,1960
48,30,44,91,//N,2.41892,1961
49,30,44,91,//N,2.2157,1962
50,30,44,91,//N,2.042078,1963
51,30,44,91,//N,2.1913270000000002,1964
52,30,44,91,//N,2.453971,1965
53,30,44,91,//N,2.215462,1966
54,30,44,91,//N,2.095714,1967
55,30,44,91,//N,2.9290130000000003,1968
56,30,44,91,//N,2.049428,1969
57,30,44,91,//N,2.510423,1970
58,30,44,91,//N,2.237934,1971
59,30,44,91,//N,3.091845,1972
60,30,44,91,//N,2.511009,1973
61,30,44,91,//N,2.7176139999999998,1974
62,30,44,91,//N,2.817544,1975
63,30,44,91,//N,3.1158360000000003,1976
64,30,44,91,//N,2.751575,1977
65,30,44,91,//N,2.97021,1978
66,30,44,91,//N,2.343237,1979
67,30,44,91,//N,2.64964,1980
68,30,44,91,//N,2.6827810000000003,1981
69,30,44,91,//N,2.7791799999999998,1982
70,30,44,91,//N,2.545952,1983
71,30,44,91,//N,3.028413,1984
72,30,44,91,//N,2.5725919999999998,1985
73,30,44,91,//N,2.920154,1986
74,30,44,91,//N,2.382375,1987
75,30,44,91,//N,2.950257,1988
76,30,44,91,//N,2.442544,1989
77,30,44,91,//N,2.962345,1990
78,30,44,91,//N,2.761779,1991
79,30,44,91,//N,2.321087,1992
80,30,44,91,//N,1.942306,1993
81,30,44,91,//N,2.761414,1994
82,30,44,91,//N,2.311878,1995
83,30,44,91,//N,2.2679970000000003,1996
84,30,44,91,//N,2.141334,1997
85,30,44,91,//N,2.15733,1998
86,30,44,91,//N,2.301412,1999
87,30,44,91,//N,2.339591,2000
88,30,44,91,//N,2.585502,2001
89,30,44,91,//N,2.235889,2002
90,30,44,91,//N,1.906311,2003
91,30,44,91,//N,1.3814540000000002,2004
92,30,44,91,//N,0.9350724,2006
93,30,44,198,//N,0.5625560000000001,1955
94,30,44,198,//N,1.5064739999999999,1956
95,30,44,198,//N,1.67419,1957
96,30,44,198,//N,0.7685681,1958
97,30,44,198,//N,1.039521,1959
98,30,44,198,//N,0.9399591999999999,1960
99,30,44,198,//N,0.6350576,1961
100,30,44,198,//N,1.269635,1962
101,30,44,198,//N,1.413237,1963
102,30,44,198,//N,0.9866536,1964
103,30,44,198,//N,1.2371299999999998,1965
104,30,44,198,//N,0.8441584000000001,1966
105,30,44,198,//N,1.369158,1967
106,30,44,198,//N,1.080938,1968
107,30,44,198,//N,1.3196379999999999,1969
108,30,44,198,//N,1.193171,1970
109,30,44,198,//N,1.8846060000000002,1971
110,30,44,198,//N,1.8502459999999998,1972
111,30,44,198,//N,1.8897080000000002,1973
112,30,44,198,//N,2.219736,1974
113,30,44,198,//N,1.751602,1975
114,30,44,198,//N,1.724345,1976
115,30,44,198,//N,1.9874450000000001,1977
116,30,44,198,//N,2.340681,1978
117,30,44,198,//N,1.487571,1979
118,30,44,198,//N,0.9296328000000001,1980
119,30,44,198,//N,1.8734330000000001,1981
120,30,44,198,//N,1.8782860000000001,1982
121,30,44,198,//N,2.222941,1983
122,30,44,198,//N,1.950559,1984
123,30,44,198,//N,2.135175,1985
124,30,44,198,//N,1.603963,1986
125,30,44,198,//N,1.7727439999999999,1987
126,30,44,198,//N,2.258495,1988
127,30,44,198,//N,1.58246,1989
128,30,44,198,//N,2.0091200000000002,1990
129,30,44,198,//N,1.822544,1991
130,30,44,198,//N,1.7277790000000002,1992
131,30,44,198,//N,1.130448,1993
132,30,44,198,//N,2.32767,1994
133,30,44,198,//N,1.3234540000000001,1995
134,30,44,198,//N,1.6777090000000001,1996
135,30,44,198,//N,0.9961308000000001,1997
136,30,44,198,//N,1.1644700000000001,1998
137,30,44,198,//N,1.5365659999999999,1999
138,30,44,198,//N,0.6950476,2000
139,30,44,198,//N,0.8223203000000001,2001
140,30,44,198,//N,0.7952604999999999,2002
141,30,44,198,//N,0.5436013000000001,2003
142,30,44,198,//N,0.6023914,2004
143,30,44,198,//N,1.023512,2005
144,30,44,198,//N,1.230504,2006
145,30,44,198,//N,0.5891929,2007
146,30,44,198,//N,0.4414059,2008
147,30,44,187,//N,9.031713,1981
148,30,44,187,//N,5.765791,1982
149,30,44,187,//N,4.898068,1985
150,30,44,187,//N,5.8234330000000005,1986
151,30,44,187,//N,3.232196,1987
152,30,44,187,//N,6.239949,1988
153,30,44,187,//N,4.135194,1989
154,30,44,187,//N,9.820998,1990
155,30,44,187,//N,9.180568,1991
156,30,44,187,//N,56.3935,1992
157,30,44,187,//N,34.83279,1993
158,30,44,187,//N,53.39416,1994
159,30,44,187,//N,10.60569,1995
160,30,44,187,//N,9.388486,1996
161,30,44,187,//N,7.481730000000001,1997
162,30,44,187,//N,6.0102269999999995,1998
163,30,44,187,//N,5.961708,1999
164,30,44,187,//N,4.333724,2000
165,30,44,169,//N,0.8999318000000001,1985
166,30,44,169,//N,0.0,1987
167,30,44,169,//N,0.0,1988
168,30,44,169,//N,0.49667330000000004,1997
169,30,44,169,//N,0.0,1998
170,30,44,169,//N,0.502146,1999
171,30,44,169,//N,2.144568,2000
172,30,44,169,//N,0.0,2001
173,30,44,53,//N,8.445885,1981
174,30,44,53,//N,9.225103,1982
175,30,44,53,//N,8.533483,1985
176,30,44,53,//N,6.09031,1986
177,30,44,53,//N,7.6364279999999995,1987
178,30,44,53,//N,8.637058999999999,1988
179,30,44,53,//N,11.482289999999999,1989
180,30,44,53,//N,11.09186,1990
181,30,44,53,//N,10.05134,1991
182,30,44,53,//N,14.63575,1992
183,30,44,53,//N,17.07331,1993
184,30,44,53,//N,17.244139999999998,1994
185,30,44,53,//N,18.21598,1995
186,30,44,53,//N,18.268320000000003,1997
187,30,44,53,//N,18.304560000000002,1998
188,30,44,53,//N,17.23659,1999
189,30,44,53,//N,16.49771,2000
190,30,44,53,//N,17.70594,2001
191,30,44,53,//N,16.33278,2002
192,30,44,53,//N,14.58421,2003
193,30,44,53,//N,10.05364,2007
194,30,44,12,//N,0.5782851999999999,1954
195,30,44,12,//N,0.5180361,1955
196,30,44,12,//N,1.004269,1956
197,30,44,12,//N,0.7238405,1957
198,30,44,12,//N,0.6027669,1958
199,30,44,12,//N,0.8049183000000001,1959
200,30,44,12,//N,0.9949030000000001,1960
201,30,44,12,//N,1.050586,1961
202,30,44,12,//N,0.5926533,1962
203,30,44,12,//N,0.923535,1963
204,30,44,12,//N,0.7128008000000001,1964
205,30,44,12,//N,1.025297,1965
206,30,44,12,//N,0.9177919,1966
207,30,44,12,//N,0.9282944,1967
208,30,44,12,//N,1.029618,1968
209,30,44,12,//N,1.0387950000000001,1969
210,30,44,12,//N,1.2133459999999998,1970
211,30,44,12,//N,1.4141270000000001,1971
212,30,44,12,//N,1.827477,1972
213,30,44,12,//N,1.225067,1973
214,30,44,12,//N,1.571286,1974
215,30,44,12,//N,0.9340679000000001,1975
216,30,44,12,//N,1.5964969999999998,1976
217,30,44,12,//N,1.300741,1977
218,30,44,12,//N,1.7209869999999998,1978
219,30,44,12,//N,2.231471,1979
220,30,44,12,//N,1.802461,1980
221,30,44,12,//N,2.2597080000000003,1981
222,30,44,12,//N,1.750592,1982
223,30,44,12,//N,3.3312760000000003,1983
224,30,44,12,//N,2.302333,1984
225,30,44,12,//N,3.081101,1985
226,30,44,12,//N,3.411229,1986
227,30,44,12,//N,1.989744,1987
228,30,44,12,//N,2.4261150000000002,1988
229,30,44,12,//N,1.968659,1989
230,30,44,12,//N,2.205079,1990
231,30,44,12,//N,1.2436129999999999,1991
232,30,44,12,//N,2.877656,1992
233,30,44,12,//N,2.624368,1993
234,30,44,12,//N,2.813965,1994
235,30,44,12,//N,2.491906,1995
236,30,44,12,//N,3.110341,1996
237,30,44,12,//N,2.703632,1997
238,30,44,12,//N,2.589112,1998
239,30,44,12,//N,3.015513,1999
240,30,44,12,//N,2.270047,2004
241,30,44,108,//N,0.20707319999999999,1985
242,30,44,108,//N,0.1008698,1986
243,30,44,108,//N,0.48366809999999993,1987
244,30,44,108,//N,0.0,1988
245,30,44,108,//N,0.1952992,1989
246,30,44,108,//N,0.0,1990
247,30,44,108,//N,0.0920861,1991
248,30,44,146,//N,24.11182,1982
249,30,44,146,//N,24.21469,1983
250,30,44,146,//N,26.169829999999997,1984
251,30,44,146,//N,25.20071,1985
252,30,44,146,//N,25.043120000000002,1986
253,30,44,146,//N,27.28459,1987
254,30,44,146,//N,27.263170000000002,1988
255,30,44,146,//N,31.480040000000002,1989
256,30,44,146,//N,33.501259999999995,1990
257,30,44,146,//N,31.72036,1991
258,30,44,146,//N,28.668840000000003,1992
259,30,44,146,//N,29.78395,1993
260,30,44,146,//N,30.194709999999997,1994
261,30,44,146,//N,33.46418,1995
262,30,44,146,//N,35.25573,1996
263,30,44,146,//N,35.01658,1997
264,30,44,146,//N,34.24884,1998
265,30,44,146,//N,34.69001,1999
266,30,44,146,//N,34.996159999999996,2000
267,30,44,146,//N,36.656240000000004,2001
268,30,44,146,//N,36.24367,2002
269,30,44,146,//N,36.68864,2003
270,30,44,146,//N,34.17455,2004
271,30,44,146,//N,33.11678,2005
272,30,44,154,//N,3.147068,1964
273,30,44,154,//N,2.450104,1965
274,30,44,154,//N,3.918746,1966
275,30,44,154,//N,2.511484,1967
276,30,44,154,//N,2.972235,1968
277,30,44,154,//N,3.4882199999999997,1969
278,30,44,154,//N,2.569092,1970
279,30,44,154,//N,3.7465889999999997,1971
280,30,44,154,//N,3.4883870000000003,1972
281,30,44,154,//N,2.80629,1973
282,30,44,154,//N,3.869797,1974
283,30,44,154,//N,3.272577,1975
284,30,44,154,//N,2.488289,1976
285,30,44,154,//N,3.9638440000000004,1977
286,30,44,154,//N,3.4681919999999997,1978
287,30,44,154,//N,3.535857,1979
288,30,44,154,//N,2.782007,1980
289,30,44,154,//N,3.662523,1981
290,30,44,154,//N,3.399171,1982
291,30,44,154,//N,3.6981,1983
292,30,44,154,//N,3.634926,1984
293,30,44,154,//N,4.420457,1985
294,30,44,154,//N,4.313305000000001,1986
295,30,44,154,//N,3.276192,1987
296,30,44,154,//N,3.3250319999999998,1988
297,30,44,154,//N,4.041772,1989
298,30,44,154,//N,4.8436010000000005,1990
299,30,44,154,//N,5.248101999999999,1991
300,30,44,154,//N,6.698465,1992
301,30,44,154,//N,7.764913000000001,1993
302,30,44,154,//N,8.431556,1994
303,30,44,154,//N,6.188807,1995
304,30,44,154,//N,7.826357000000001,1996
305,30,44,154,//N,6.739433999999999,1997
306,30,44,154,//N,5.695481,1998
307,30,44,154,//N,3.5705190000000004,1999
308,30,44,154,//N,4.562253,2000
309,30,44,154,//N,4.5300080000000005,2001
310,30,44,154,//N,4.272947,2002
311,30,44,154,//N,3.595445,2003
312,30,44,154,//N,4.155714,2004
313,30,44,154,//N,3.4396489999999997,2005
314,30,44,154,//N,2.633784,2006
315,30,44,154,//N,1.771654,2007
316,30,44,154,//N,1.886909,2008
317,30,44,133,//N,1.553807,1950
318,30,44,133,//N,1.313442,1951
